"(tBodyAccMean,gravity)" "(tBodyAccJerkMean),gravityMean)" "(tBodyGyroMean,gravityMean)" "(tBodyGyroJerkMean,gravityMean)" "(X,gravityMean)" "(Y,gravityMean)" "(Z,gravityMean)" "label" "class" "subject"
"9726" 0.5081675 -0.61312195 0.97742001 -0.26432703 -0.42385398 0.41824709 0.24604137 "walking_upstairs" "test" "20"
"9727" -0.023038065 0.11603512 -0.84700307 0.36523994 -0.54696725 0.37180398 0.1677715 "walking_upstairs" "test" "20"
"9728" 0.11882166 -0.78061587 -0.82976704 0.056712168 -0.4738505 0.40232695 0.21148742 "walking_upstairs" "test" "20"
"9729" 0.6532734 -0.2934633 -0.21050141 -0.44965363 -0.42621568 0.42108193 0.23932322 "walking_upstairs" "test" "20"
"9730" 0.74759248 0.86480454 -0.87643955 -0.3118442 -0.42435144 0.42391012 0.23731293 "walking_upstairs" "test" "20"
"9731" -0.86119922 0.57991923 -0.95506185 0.42782696 -0.45037418 0.41016649 0.22753189 "walking_upstairs" "test" "20"
"9732" -0.16054667 0.37894339 -0.740373 -0.57080949 -0.45104794 0.40604005 0.23280851 "walking_upstairs" "test" "20"
"9733" 0.51224588 -0.54035473 -0.87931448 0.30863286 -0.42698291 0.41801381 0.24287477 "walking_upstairs" "test" "20"
"9734" 0.22232634 -0.88048236 0.92682032 0.66965734 -0.42110221 0.42038253 0.24609025 "walking_upstairs" "test" "20"
"9735" -0.92341607 -0.87787138 0.9248004 -0.047348474 -0.4208985 0.42186964 0.24420221 "walking_upstairs" "test" "20"
"9736" 0.13196415 -0.74358966 0.94785115 0.32549533 -0.41628315 0.42375217 0.24668769 "walking_upstairs" "test" "20"
"9737" 0.061917882 -0.81508316 -0.93644072 0.5146436 -0.45997939 0.39085621 0.24394195 "walking_upstairs" "test" "20"
"9738" 0.18315937 -0.70092127 -0.97174404 -0.045602148 -0.40226827 0.43017095 0.25316893 "walking_upstairs" "test" "20"
"9739" 0.10754767 0.11967992 -0.88438618 0.62833036 -0.38732723 0.43747221 0.25933586 "walking_upstairs" "test" "20"
"9740" -0.33903826 0.6433439 -0.91088075 -0.15742355 -0.40575452 0.42292519 0.25937824 "walking_upstairs" "test" "20"
"9741" -0.054812524 0.048572711 -0.770844 -0.70144165 -0.44131421 0.40373937 0.24688804 "walking_upstairs" "test" "20"
"9742" -0.028274615 0.13592754 -0.79309512 0.67032009 -0.43813353 0.40740277 0.24535794 "walking_upstairs" "test" "20"
"9743" -0.046928503 0.5698278 0.96711118 0.4963121 -0.39838229 0.42465469 0.26493377 "walking_upstairs" "test" "20"
"9744" 0.40454581 -0.68900882 0.92835726 -0.87155077 -0.37586363 0.43117302 0.27991716 "walking_upstairs" "test" "20"
"9745" 0.073558868 0.0083208731 -0.52741855 0.6252126 -0.67429243 0.31681898 -0.035710713 "standing" "test" "20"
"9746" -0.097641801 0.42933215 -0.37581034 -0.097314189 -0.63415466 0.34655789 -0.028598714 "standing" "test" "20"
"9747" -0.024587301 -0.035580449 -0.54524172 0.89294637 -0.63548096 0.34900352 -0.0039585284 "standing" "test" "20"
"9748" 0.040770877 0.071067316 0.71127887 0.87317978 -0.63520299 0.34980492 0.0048074708 "standing" "test" "20"
"9749" -0.022196865 -0.094079904 0.21815397 -0.5862045 -0.58601326 0.38268841 -0.010117652 "standing" "test" "20"
"9750" -0.02368995 -0.10657658 -0.64809481 0.80619212 -0.567608 0.39236911 -0.032474986 "standing" "test" "20"
"9751" 0.011184206 -0.1920266 -0.0085839104 0.59783292 -0.57835183 0.3849454 -0.032039891 "standing" "test" "20"
"9752" -0.26578405 0.21301657 0.51538592 -0.27339042 -0.56875031 0.39323899 -0.021964362 "standing" "test" "20"
"9753" 0.062917491 0.093030914 0.85074153 0.93174329 -0.56702502 0.39444117 -0.021943276 "standing" "test" "20"
"9754" 0.02344056 0.072406322 -0.81573208 -0.29166235 -0.56717255 0.39439637 -0.021526923 "standing" "test" "20"
"9755" -0.016371962 -0.08206215 -0.59519928 -0.92954426 -0.56299999 0.3982446 -0.013846431 "standing" "test" "20"
"9756" 0.015518404 -0.068023451 0.59868239 0.42690618 -0.56950506 0.39410021 -0.010370364 "standing" "test" "20"
"9757" -0.00048494839 0.073100842 0.4604848 0.12027244 -0.58093632 0.38586155 -0.01336769 "standing" "test" "20"
"9758" 0.036238371 -0.025913482 0.71076483 -0.88790683 -0.57911302 0.3862461 -0.02044816 "standing" "test" "20"
"9759" 0.030052641 -0.17291444 -0.092886299 -0.43491401 -0.56820146 0.39337149 -0.023707351 "standing" "test" "20"
"9760" 0.042593219 0.42403653 0.33167581 0.65474798 -0.57352728 0.38969408 -0.02352135 "standing" "test" "20"
"9761" -0.0068180872 0.34963501 -0.87514781 0.73787121 -0.58249077 0.38193422 -0.032702587 "standing" "test" "20"
"9762" -0.058429096 -0.89085361 -0.84628491 0.025069005 -0.58746352 0.37845987 -0.032696423 "standing" "test" "20"
"9763" -0.076482036 -0.12223514 0.70999458 -0.87939229 -0.59421661 0.37514091 -0.02451714 "standing" "test" "20"
"9764" 0.093961638 0.18514255 0.5351504 0.92736627 -0.59358449 0.37543797 -0.025425949 "standing" "test" "20"
"9765" 0.059715833 -0.26284681 -0.076382871 -0.56481935 -0.47158063 0.45016352 0.10964594 "standing" "test" "20"
"9766" 0.058303761 -0.33628291 -0.55485591 0.50988443 -0.52929179 0.42028007 0.060325917 "standing" "test" "20"
"9767" -0.042676191 -0.047265135 0.56013646 0.5696992 -0.53529468 0.41908123 0.013638037 "standing" "test" "20"
"9768" 0.00080655954 0.13692243 0.81767067 -0.89214655 -0.54754149 0.40988829 -0.0034870415 "standing" "test" "20"
"9769" 0.066761167 0.18335158 -0.019192521 0.12522765 -0.54862983 0.40920985 -0.0024341131 "standing" "test" "20"
"9770" 0.0031595864 -0.29978729 -0.69654612 -0.12543331 -0.54578179 0.41156287 0.0043052603 "standing" "test" "20"
"9771" -0.060264602 -0.19245255 -0.16318085 -0.26294964 -0.54609651 0.41163159 0.014202046 "standing" "test" "20"
"9772" 0.063003601 0.23456851 -0.5161697 -0.93737545 -0.54417614 0.41295505 0.02163277 "standing" "test" "20"
"9773" 0.021256839 0.10514263 0.19798544 0.78592875 -0.54715457 0.41091405 0.020175275 "standing" "test" "20"
"9774" 0.0020827948 -0.032057993 0.91410669 -0.74921252 -0.5577329 0.40361428 0.015842548 "standing" "test" "20"
"9775" 0.027578179 -0.087127266 -0.29811776 -0.90698501 -0.57145277 0.39414616 0.019326005 "standing" "test" "20"
"9776" 0.025530618 -0.00043076601 -0.87818327 0.82576986 -0.587035 0.38337784 0.020777035 "standing" "test" "20"
"9777" -0.0088392648 -0.080021812 -0.68115342 0.60066711 -0.58828714 0.38252872 0.017312198 "standing" "test" "20"
"9778" -0.0060980945 0.19434905 0.47661317 0.071498153 -0.58053974 0.38787309 0.016291942 "standing" "test" "20"
"9779" -0.026693378 0.24502445 -0.2062749 -0.31315651 -0.58178752 0.38700803 0.015724388 "standing" "test" "20"
"9780" 0.010334116 0.1467103 0.10927426 0.0055587425 -0.77738283 -0.058112178 0.038411962 "sitting" "test" "20"
"9781" 0.13569567 -0.058342643 0.0027658714 -0.35655315 -0.74681184 -0.080520554 0.018548027 "sitting" "test" "20"
"9782" -0.048054329 0.072532797 -0.18615737 -0.18865348 -0.74416555 -0.08219342 0.01025262 "sitting" "test" "20"
"9783" 0.02226517 0.0049365333 -0.53655084 0.19755959 -0.73928478 -0.085076485 0.0023102037 "sitting" "test" "20"
"9784" 0.043996368 -0.021086188 -0.51435585 0.47158053 -0.73545286 -0.085836553 -0.013105921 "sitting" "test" "20"
"9785" -0.013039395 0.040640693 -0.082483179 0.8203894 -0.73126923 -0.087301678 -0.021061242 "sitting" "test" "20"
"9786" -0.076201028 0.097072722 0.29328944 0.44832684 -0.73178822 -0.087535176 -0.018021706 "sitting" "test" "20"
"9787" -0.17227356 0.18350406 0.36372378 0.53316838 -0.73220114 -0.087531549 -0.016473325 "sitting" "test" "20"
"9788" -0.029420755 0.14307602 0.31085468 -0.85272572 -0.73123577 -0.08800082 -0.017605158 "sitting" "test" "20"
"9789" 0.038314537 -0.13785543 -0.29485567 -0.6433792 -0.73052579 -0.088120238 -0.019586902 "sitting" "test" "20"
"9790" 0.032270108 -0.23820079 -0.59384751 0.2312557 -0.73125772 -0.087294522 -0.021135619 "sitting" "test" "20"
"9791" -0.016905443 -0.25244036 -0.19775288 0.47849473 -0.73245725 -0.086339858 -0.021667275 "sitting" "test" "20"
"9792" 0.05848972 0.12454745 -0.36960122 -0.037158215 -0.7314462 -0.086935885 -0.022220038 "sitting" "test" "20"
"9793" 0.18274371 0.063138852 0.38040506 -0.34479415 -0.90653082 0.14138207 0.068639834 "sitting" "test" "20"
"9794" 0.031894505 -0.093322971 0.44185851 -0.36969198 -0.92143245 0.13616478 0.059048735 "sitting" "test" "20"
"9795" -0.022543322 -0.098591287 0.530035 -0.43580756 -0.93320937 0.13284777 0.050350592 "sitting" "test" "20"
"9796" -0.0018742977 -0.31032597 -0.038417879 -0.58400777 -0.93618161 0.1340439 0.045273229 "sitting" "test" "20"
"9797" 0.039197404 -0.23080998 -0.22408001 0.46759601 -0.9356297 0.13547322 0.043761968 "sitting" "test" "20"
"9798" 0.00071985912 -0.15455623 -0.52706818 -0.1504042 -0.9304043 0.13340654 0.05273306 "sitting" "test" "20"
"9799" 0.0069219559 0.22518683 -0.14053228 -0.59145288 -0.92572942 0.12772831 0.062538905 "sitting" "test" "20"
"9800" 0.0087378252 0.060156576 -0.38106643 0.1488892 -0.93215489 0.1318988 0.052582237 "sitting" "test" "20"
"9801" 0.020536183 0.67241591 -0.024163348 0.54959562 -0.93274301 0.13724513 0.04472187 "sitting" "test" "20"
"9802" 0.025370171 0.078479839 0.073750109 -0.11742375 -0.92707176 0.13226218 0.057361979 "sitting" "test" "20"
"9803" -0.0038553869 -0.0078093481 -0.02413209 -0.35889822 -0.92098068 0.12686558 0.067281641 "sitting" "test" "20"
"9804" -0.011169363 -0.052398737 -0.13686128 -0.067328128 -0.92926314 0.1239682 0.062160261 "sitting" "test" "20"
"9805" -0.0027523754 -0.17940502 -0.16466352 -0.076079937 -0.93687691 0.12643191 0.053381483 "sitting" "test" "20"
"9806" 0.022710319 0.047076454 0.19407207 0.32724616 -0.9351824 0.13117352 0.0501927 "sitting" "test" "20"
"9807" 0.026153251 0.0077401981 0.13854055 -0.029932221 -0.93090262 0.13137005 0.054436482 "sitting" "test" "20"
"9808" 0.045297133 0.020463844 -0.14757374 -0.52645787 -0.92585659 0.12686589 0.063069999 "sitting" "test" "20"
"9809" -0.004416541 -0.33325696 -0.12883621 0.25724667 -0.93001882 0.1243038 0.061280749 "sitting" "test" "20"
"9810" -0.048884304 0.16698378 -0.28612267 0.35987987 0.15856825 -0.55405964 -0.30908461 "laying" "test" "20"
"9811" 0.50149519 0.1126121 -0.11865162 0.48742223 0.38556964 -0.63105769 -0.335879 "laying" "test" "20"
"9812" 0.033772584 -0.59461927 -0.012984079 0.048665713 0.39465727 -0.62877641 -0.34143696 "laying" "test" "20"
"9813" -0.20762609 -0.53330341 0.13108697 -0.013439949 0.38647713 -0.63023817 -0.33709414 "laying" "test" "20"
"9814" -0.047108904 -0.29445742 0.37276597 0.2357507 0.38922851 -0.63258126 -0.33545044 "laying" "test" "20"
"9815" 0.018873837 -0.17478559 0.092517105 -0.084838593 0.39574136 -0.63354038 -0.33656855 "laying" "test" "20"
"9816" 0.019259341 0.19160343 0.049878209 -0.75280621 0.40116953 -0.63369656 -0.33815227 "laying" "test" "20"
"9817" 0.031156131 0.63811189 -0.070328875 -0.21444476 0.40669282 -0.63445135 -0.33906145 "laying" "test" "20"
"9818" -0.064328 0.19586752 0.69342758 -0.91979613 0.41282392 -0.63668823 -0.33849195 "laying" "test" "20"
"9819" -0.12808916 0.28860269 -0.10627071 0.21898252 0.41613938 -0.63767167 -0.33840809 "laying" "test" "20"
"9820" 0.084533707 -0.11321942 0.25314766 0.21233686 0.4184783 -0.63726189 -0.3395366 "laying" "test" "20"
"9821" 0.021039626 -0.020428719 -0.29774801 0.10923387 0.42496199 -0.63793189 -0.3406566 "laying" "test" "20"
"9822" -0.024205318 -0.019622078 -0.69472564 -0.25210566 0.44021449 -0.6384544 -0.3441513 "laying" "test" "20"
"9823" 0.0048933972 -0.021616731 0.28421987 -0.26316044 0.45270095 -0.64012783 -0.34538847 "laying" "test" "20"
"9824" 0.13445351 0.41486368 0.28501201 -0.16887368 0.45495383 -0.64274083 -0.34311794 "laying" "test" "20"
"9825" 0.0089993857 -0.341028 -0.55997275 -0.10629132 0.4562481 -0.64393238 -0.34214172 "laying" "test" "20"
"9826" -0.0061741932 -0.057518926 0.23391821 -0.60854572 0.46026745 -0.64586059 -0.34098798 "laying" "test" "20"
"9827" 0.0091447928 -0.32475882 0.58681829 0.41788521 0.46921448 -0.65190949 -0.33647198 "laying" "test" "20"
"9828" -0.0074739818 0.11643185 -0.0287608 -0.8860495 0.47992223 -0.65931728 -0.33075451 "laying" "test" "20"
"9829" -0.057864744 -0.034900373 0.063910355 0.023483349 0.57049293 -0.83062665 -0.16275919 "laying" "test" "20"
"9830" 0.021942818 0.24556553 0.047112904 0.012482782 0.60388956 -0.83049449 -0.16342013 "laying" "test" "20"
"9831" 0.042228114 0.0021113351 0.10701769 0.51578538 0.6058886 -0.83428172 -0.15940442 "laying" "test" "20"
"9832" 0.048707603 -0.092131171 0.14034704 -0.43120629 0.60694827 -0.83947421 -0.15395304 "laying" "test" "20"
"9833" -0.044979423 0.048415026 -0.12999579 0.35004748 0.60824598 -0.84079876 -0.15251223 "laying" "test" "20"
"9834" -0.045416675 -0.40919687 -0.34697861 0.41241681 0.60947878 -0.84109712 -0.15213796 "laying" "test" "20"
"9835" 0.062297803 -0.052936016 0.76816442 -0.15980035 0.61277244 -0.84164806 -0.15137015 "laying" "test" "20"
"9836" 0.010420709 0.10369307 -0.056397342 -0.64106973 0.61524606 -0.84188346 -0.15095625 "laying" "test" "20"
"9837" -0.022795273 -0.074108783 -0.36593939 0.58219059 0.61628449 -0.84181318 -0.15095318 "laying" "test" "20"
"9838" 0.06036398 0.036686746 0.37301169 0.35213768 0.61778936 -0.8438218 -0.14873659 "laying" "test" "20"
"9839" -0.0051216823 0.10852515 0.72500933 -0.58638106 0.62011732 -0.84669623 -0.14553052 "laying" "test" "20"
"9840" 0.030817194 0.069061584 0.56726929 0.0019535588 0.62148666 -0.84808984 -0.14394403 "laying" "test" "20"
"9841" 0.11966529 0.32466415 -0.49533705 -0.64243728 0.62087692 -0.84948516 -0.14254001 "laying" "test" "20"
"9842" -0.1925391 -0.83170432 -0.49835271 -0.16360056 0.62066202 -0.84905782 -0.14300776 "laying" "test" "20"
"9843" -0.43578407 0.35381744 -0.17505078 -0.42169084 0.62134377 -0.8476085 -0.1444619 "laying" "test" "20"
"9844" 0.17485322 0.95548327 0.47150285 0.44787847 0.62198054 -0.84735019 -0.14467166 "laying" "test" "20"
"9845" 0.099579509 -0.23706613 0.58500359 0.48943037 0.62256543 -0.84814663 -0.14377963 "laying" "test" "20"
"9846" -0.009606237 -0.29380043 -0.37491654 -0.47317602 0.62348244 -0.8499011 -0.14184686 "laying" "test" "20"
"9847" 0.32493928 -0.42600888 0.89210462 -0.4645817 -0.68121619 0.31613157 -0.013865134 "walking" "test" "20"
"9848" -0.19846783 0.26591929 0.79161882 -0.51228981 -0.67297108 0.3236653 0.0041920499 "walking" "test" "20"
"9849" 0.43537977 -0.34291442 -0.84075196 0.17164963 -0.664489 0.32971577 0.0078957265 "walking" "test" "20"
"9850" -0.65191513 0.61805684 -0.18821941 0.80036325 -0.6425412 0.34488079 0.0079820852 "walking" "test" "20"
"9851" 0.24442912 -0.35967788 0.7073314 0.018347018 -0.64241186 0.34455773 0.00049689245 "walking" "test" "20"
"9852" 0.042181573 -0.7998506 0.43893541 -0.46025722 -0.6559833 0.33454362 -0.0066436636 "walking" "test" "20"
"9853" -0.17150473 0.68434982 0.88271855 -0.76015737 -0.65691706 0.33395131 -0.0061020251 "walking" "test" "20"
"9854" 0.34825113 0.06046495 -0.86360537 0.054704447 -0.65209814 0.33783122 0.00013878888 "walking" "test" "20"
"9855" -0.64818228 0.72891162 -0.96874303 0.90400078 -0.66277603 0.33060122 0.0023800315 "walking" "test" "20"
"9856" 0.1069311 0.29348308 0.94775732 0.31996203 -0.66111167 0.33174104 0.0022100189 "walking" "test" "20"
"9857" 0.18328434 -0.54230262 0.84312403 -0.47577709 -0.63571597 0.34932473 0.0025807101 "walking" "test" "20"
"9858" -0.74579813 0.23996151 0.62311761 -0.95899641 -0.62793457 0.3544908 -0.00064212158 "walking" "test" "20"
"9859" 0.17997604 0.63369649 -0.97942531 -0.71780919 -0.65069846 0.3391168 0.0051997896 "walking" "test" "20"
"9860" 0.4909309 -0.011306633 -0.90109987 0.078507451 -0.63963899 0.34677799 0.0055670029 "walking" "test" "20"
"9861" -0.58152372 0.73892294 -0.92799231 0.83485761 -0.6402029 0.34595488 -0.0012812059 "walking" "test" "20"
"9862" 0.3617043 -0.47890114 0.72699572 0.073642576 -0.64261486 0.34335556 -0.010856581 "walking" "test" "20"
"9863" 0.12682004 -0.11632589 0.66086278 -0.45226388 -0.64524685 0.34168002 -0.0095356259 "walking" "test" "20"
"9864" -0.096353921 0.84785785 0.26972655 -0.6100385 -0.64402968 0.34292205 -0.0057076334 "walking" "test" "20"
"9865" 0.47139293 -0.4158405 -0.21479033 0.041577738 -0.63833643 0.34701616 -0.0040733778 "walking" "test" "20"
"9866" -0.064580987 -0.53522638 -0.58911276 0.68980287 -0.64829629 0.33999267 -0.0054254009 "walking" "test" "20"
"9867" -0.41215157 0.69187815 0.031339263 0.61756743 -0.65820015 0.33243248 -0.011679224 "walking" "test" "20"
"9868" 0.33089442 -0.10720709 0.90111105 0.22261012 -0.65037945 0.33776264 -0.012508991 "walking" "test" "20"
"9869" -0.226566 -0.93405571 -0.5978079 -0.36579996 -0.64411185 0.34259559 -0.0083643852 "walking" "test" "20"
"9870" 0.047047378 0.9351013 -0.66169171 -0.6069727 -0.65068238 0.33820253 -0.0068035432 "walking" "test" "20"
"9871" -0.51157185 0.21707925 0.90734398 -0.60379599 -0.7556694 0.2633373 -0.017963123 "walking_downstairs" "test" "20"
"9872" -0.72802253 0.37643063 0.80988897 0.89678775 -0.79969242 0.23336356 -0.01289491 "walking_downstairs" "test" "20"
"9873" 0.47886214 0.73493158 0.94900552 -0.050136859 -0.79775257 0.23569043 -0.0079285947 "walking_downstairs" "test" "20"
"9874" 0.84944483 -0.4887616 0.89195286 -0.42163019 -0.77396012 0.25329243 -0.00089820249 "walking_downstairs" "test" "20"
"9875" -0.63221189 0.4475031 0.69955297 0.036854703 -0.77722887 0.25046992 -0.0051718266 "walking_downstairs" "test" "20"
"9876" 0.026081763 0.60357207 -0.011279987 -0.093662354 -0.78029699 0.2476969 -0.0092008709 "walking_downstairs" "test" "20"
"9877" -0.16200516 -0.86477692 -0.94497021 -0.4190879 -0.76624463 0.25821371 -0.004500892 "walking_downstairs" "test" "20"
"9878" -0.82510067 0.62223721 -0.95379209 0.29370438 -0.78474253 0.24483905 -0.0076876116 "walking_downstairs" "test" "20"
"9879" -0.20376694 0.74031685 0.81836242 0.48454817 -0.71557393 0.28902447 -0.029754836 "walking_downstairs" "test" "20"
"9880" 0.32017151 -0.40970067 0.8781171 -0.15159591 -0.7597756 0.26159649 -0.011927062 "walking_downstairs" "test" "20"
"9881" -0.63027724 0.53273703 0.89201091 -0.6179597 -0.75568977 0.26689895 0.012816372 "walking_downstairs" "test" "20"
"9882" 0.16979629 0.55907847 0.76499517 0.24046673 -0.7438072 0.27466867 0.0041821606 "walking_downstairs" "test" "20"
"9883" 0.70562564 -0.46640661 -0.27880655 -0.53409118 -0.73471205 0.27836785 -0.016364698 "walking_downstairs" "test" "20"
"9884" -0.58218278 -0.54544852 -0.94031542 -0.35883756 -0.72630834 0.28275801 -0.02397548 "walking_downstairs" "test" "20"
"9885" -0.71840166 0.38188197 -0.93018453 0.46893877 -0.7326396 0.27333449 -0.042117242 "walking_downstairs" "test" "20"
"9886" -0.14208621 -0.81195386 0.84695165 -0.20309046 -0.64098716 0.34293768 -0.021978227 "walking_downstairs" "test" "20"
"9887" -0.77279397 0.48832238 0.83364363 0.29526494 -0.6982231 0.30082221 -0.031792517 "walking_downstairs" "test" "20"
"9888" -0.22373337 0.70929418 0.91457797 -0.40589816 -0.7143112 0.28631543 -0.042915889 "walking_downstairs" "test" "20"
"9889" -0.0008010019 -0.76126161 0.9237594 -0.48805956 -0.7019151 0.29533542 -0.042545686 "walking_downstairs" "test" "20"
"9890" -0.13126901 -0.48166259 -0.74236591 0.66650149 -0.69052359 0.30399145 -0.040762839 "walking_downstairs" "test" "20"
"9891" 0.25175811 -0.12892086 0.86071084 0.075835649 -0.71480124 0.28910668 -0.031659791 "walking_downstairs" "test" "20"
"9892" 0.66768727 0.43413985 -0.88456834 -0.24003492 -0.72373525 0.28391717 -0.026912424 "walking_downstairs" "test" "20"
"9893" 0.82566554 -0.20510675 -0.89739339 0.2347901 -0.72851709 0.2787586 -0.033897258 "walking_downstairs" "test" "20"
"9894" 0.21797493 0.80078286 -0.95371375 -0.10905516 -0.59903712 0.37507405 0.013516083 "walking_upstairs" "test" "20"
"9895" 0.22974395 -0.82544443 -0.96114866 0.0063844222 -0.54541245 0.41212337 0.016589119 "walking_upstairs" "test" "20"
"9896" -0.45263804 -0.54625968 -0.94527363 0.7434441 -0.51434567 0.43354052 0.022222619 "walking_upstairs" "test" "20"
"9897" -0.37946325 0.44679453 -0.86454677 0.63858574 -0.51482266 0.4330758 0.0076571404 "walking_upstairs" "test" "20"
"9898" 0.38530512 -0.21724133 -0.87639929 -0.89574798 -0.53070003 0.42141867 -0.0050636315 "walking_upstairs" "test" "20"
"9899" 0.73523817 -0.3387684 -0.18711397 -0.23584581 -0.54314752 0.41270228 -0.0064195159 "walking_upstairs" "test" "20"
"9900" 0.42171351 0.67117026 0.97095588 0.65125133 -0.54254958 0.41287686 -0.009196768 "walking_upstairs" "test" "20"
"9901" -0.19118437 -0.93953909 0.96573256 -0.60798992 -0.52439053 0.42584116 -0.0042591283 "walking_upstairs" "test" "20"
"9902" -0.0034663364 0.76257123 -0.88475154 0.20376769 -0.51285986 0.43312185 -0.012472514 "walking_upstairs" "test" "20"
"9903" -0.1462111 -0.10793904 -0.94588621 -0.28788315 -0.46943015 0.46311441 -0.013172518 "walking_upstairs" "test" "20"
"9904" -0.96892046 -0.39924169 -0.97012493 -0.44076548 -0.45292522 0.47465561 -0.011832501 "walking_upstairs" "test" "20"
"9905" -0.15868242 -0.21254298 -0.43920397 0.75662509 -0.47051483 0.46160046 -0.02040136 "walking_upstairs" "test" "20"
"9906" 0.53352067 -0.58313033 0.17504166 -0.36958661 -0.49727248 0.44165307 -0.030653055 "walking_upstairs" "test" "20"
"9907" 0.33395852 0.29953873 -0.87914434 -0.13150699 -0.50434274 0.43726425 -0.027117348 "walking_upstairs" "test" "20"
"9908" -0.48008326 -0.29642297 0.75250302 0.48527951 -0.5019025 0.4390829 -0.026241738 "walking_upstairs" "test" "20"
"9909" -0.5027835 0.16972517 0.90557557 -0.81732518 -0.48958918 0.4473412 -0.028298846 "walking_upstairs" "test" "20"
"9910" 0.48071159 0.54508808 0.74368932 0.034359883 -0.47192166 0.45887621 -0.033214218 "walking_upstairs" "test" "20"
"9911" 0.34292994 0.36056027 -0.94118768 0.55724952 -0.51539425 0.43119815 -0.014153635 "walking_upstairs" "test" "20"
"9912" 0.49017442 0.48699286 -0.86745719 0.3425555 -0.46956949 0.46307037 -0.012612916 "walking_upstairs" "test" "20"
"9913" 0.026146582 -0.11119845 -0.94778992 -0.088207879 -0.45592257 0.47275399 -0.0098365688 "walking_upstairs" "test" "20"
"9914" -0.34744109 -0.48986042 -0.89848782 0.59979784 -0.46790623 0.46365968 -0.018170608 "walking_upstairs" "test" "20"
"9915" -0.143269 -0.81241403 -0.92460033 0.33385892 -0.47634279 0.45679652 -0.026440975 "walking_upstairs" "test" "20"
"9916" -0.079864322 0.20609896 -0.29912299 0.066061135 -0.48005272 0.4554788 -0.016018098 "walking_upstairs" "test" "20"
"9917" -0.68525051 0.59907347 0.89736681 0.52919832 -0.46851794 0.46469536 -0.0005171974 "walking_upstairs" "test" "20"
"9918" 0.035346988 -0.49431664 0.99945595 -0.58936117 -0.4544269 0.47412138 -0.0054720298 "walking_upstairs" "test" "20"
"9919" 0.023628098 0.09745363 0.035566435 0.58817004 -0.88010525 0.17936764 0.035393603 "standing" "test" "24"
"9920" 0.054206709 0.03380246 0.74017416 0.61552134 -0.88809218 0.17557134 0.017815379 "standing" "test" "24"
"9921" 0.047478048 0.094532076 0.52517478 -0.059366251 -0.90362268 0.16430297 0.008866318 "standing" "test" "24"
"9922" 0.025333714 -0.061038302 -0.90556172 0.097681492 -0.91309265 0.15738899 0.0067659322 "standing" "test" "24"
"9923" -0.0011068728 -0.19328471 -0.81634456 -0.084751834 -0.91479177 0.15528775 0.0023742921 "standing" "test" "24"
"9924" -0.036167589 0.18790251 -0.42635375 -0.010671174 -0.91756016 0.15415832 0.0062267429 "standing" "test" "24"
"9925" -0.0080145064 0.044747879 -0.54527559 0.071671432 -0.91888961 0.15427686 0.015744325 "standing" "test" "24"
"9926" 0.041428548 0.0086328997 0.2552701 0.68233511 -0.92283938 0.15155359 0.0158921 "standing" "test" "24"
"9927" 0.24415292 -0.00061968456 0.89032848 -0.56744108 -0.92363537 0.1502834 0.0084446323 "standing" "test" "24"
"9928" -0.0044516546 -0.17471091 0.36791201 0.60011945 -0.92333282 0.15033195 0.0074808789 "standing" "test" "24"
"9929" -0.017039275 0.00094308261 0.22300415 -0.19911596 -0.92656875 0.14733159 0.0041306299 "standing" "test" "24"
"9930" 0.0032065831 0.24719478 0.0036294782 -0.25713491 -0.9283558 0.14525939 0.0013225543 "standing" "test" "24"
"9931" -0.0023381594 0.044165795 0.21650848 0.099460328 -0.92348452 0.15026778 0.0077212347 "standing" "test" "24"
"9932" -0.015128237 0.17338871 0.16487237 -0.11764431 -0.91580198 0.15643835 0.017047962 "standing" "test" "24"
"9933" 0.1103193 0.16926147 -0.1244741 -0.29573116 -0.91311621 0.15824698 0.020410387 "standing" "test" "24"
"9934" 0.063795501 -0.88663198 -0.34265951 -0.50465863 -0.91509132 0.15692913 0.0185925 "standing" "test" "24"
"9935" -0.11431803 -0.14689318 -0.65471449 0.55106564 -0.91885073 0.15432848 0.016710378 "standing" "test" "24"
"9936" 0.12314094 0.18438765 0.79514778 0.25590475 -0.92072883 0.15302953 0.016593185 "standing" "test" "24"
"9937" -0.0019167328 0.19768447 0.22638095 -0.3716515 -0.84671176 0.18382702 0.082967469 "standing" "test" "24"
"9938" 0.028115187 0.11269911 -0.085373385 -0.47693602 -0.85137211 0.18575556 0.073915159 "standing" "test" "24"
"9939" 0.040072971 0.078527344 -0.55359457 -0.72386656 -0.86420816 0.17475219 0.074669455 "standing" "test" "24"
"9940" -0.0063225893 0.15958735 -0.54137012 0.38765641 -0.86263209 0.1778027 0.071963527 "standing" "test" "24"
"9941" -0.12339938 -0.02613613 0.7581844 0.83721906 -0.85455854 0.18818172 0.064597593 "standing" "test" "24"
"9942" 0.011491075 0.0067673968 0.95128033 -0.67126235 -0.85462539 0.18863038 0.063531077 "standing" "test" "24"
"9943" -0.021989075 -0.15579795 -0.20000848 -0.81580938 -0.86047398 0.18317646 0.065475073 "standing" "test" "24"
"9944" -0.021405502 0.14173122 -0.71695714 0.83755324 -0.86193896 0.18244662 0.064668694 "standing" "test" "24"
